date,location,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,pressure_hpa,rain_category
2020-02-23 23:00:00,Danang,5.52,31.9,81.0,33.9,993.7,Moderate
2020-02-24 00:00:00,Hanoi,3.87,23.1,91.4,28.7,1001.2,Moderate
2020-02-24 01:00:00,Danang,0.37,20.0,68.4,5.6,1016.5,Light
2020-02-24 02:00:00,Can Tho,17.65,26.9,92.3,34.5,996.6,Heavy
2020-02-24 03:00:00,Hue,8.04,33.2,81.9,25.6,1016.8,Moderate
2020-02-24 04:00:00,Danang,0.39,34.8,73.9,38.9,1019.7,Light
2020-02-24 05:00:00,Can Tho,20.92,35.9,65.0,27.6,995.3,Heavy
2020-02-24 06:00:00,Can Tho,0.96,18.6,64.9,17.9,996.8,Light
2020-02-24 07:00:00,Danang,8.01,19.2,50.0,35.7,1008.2,Moderate
2020-02-24 08:00:00,Hue,10.19,22.8,83.6,24.3,1011.6,Heavy
2020-02-24 09:00:00,Hanoi,2.31,26.1,52.5,4.2,1013.3,Moderate
2020-02-24 10:00:00,Hanoi,9.48,23.9,93.9,14.1,1010.9,Moderate
2020-02-24 11:00:00,Hue,5.74,30.1,51.1,9.3,1008.0,Moderate
2020-02-24 12:00:00,Can Tho,6.92,21.9,50.0,36.2,999.1,Moderate
2020-02-24 13:00:00,Danang,14.03,19.2,90.4,15.2,1004.0,Heavy
2020-02-24 14:00:00,HCMC,0.0,36.6,63.2,0.8,1019.0,No Rain
2020-02-24 15:00:00,Can Tho,11.58,20.3,97.7,8.3,1009.5,Heavy
2020-02-24 16:00:00,Can Tho,6.77,31.5,61.4,23.7,1009.1,Moderate
2020-02-24 17:00:00,Hue,14.33,26.1,62.5,4.2,991.0,Heavy
2020-02-24 18:00:00,Hanoi,7.88,20.4,50.0,24.9,998.4,Moderate
2020-02-24 19:00:00,Hanoi,15.62,33.2,50.0,34.9,992.0,Heavy
2020-02-24 20:00:00,Hanoi,10.85,30.9,93.8,13.6,998.4,Heavy
2020-02-24 21:00:00,HCMC,7.33,32.8,50.0,24.0,1010.3,Moderate
2020-02-24 22:00:00,Hue,0.26,29.8,55.4,7.7,1014.8,Light
2020-02-24 23:00:00,Danang,0.6,35.5,96.8,8.1,1014.3,Light
2020-02-25 00:00:00,Danang,1.71,22.2,50.0,32.6,1019.8,Light
2020-02-25 01:00:00,Hue,3.38,28.8,52.8,21.6,991.2,Moderate
2020-02-25 02:00:00,Hue,15.35,29.8,50.0,20.5,995.9,Heavy
2020-02-25 03:00:00,Hanoi,3.78,23.8,82.3,40.0,1014.3,Moderate
2020-02-25 04:00:00,HCMC,25.06,31.5,96.6,19.9,993.8,Heavy
2020-02-25 05:00:00,HCMC,5.22,22.1,50.0,7.8,993.1,Moderate
2020-02-25 06:00:00,Hanoi,3.57,37.4,78.7,8.0,993.5,Moderate
2020-02-25 07:00:00,Can Tho,16.92,30.3,98.4,18.0,1000.4,Heavy
2020-02-25 08:00:00,Hue,9.45,32.9,69.4,27.1,1009.5,Moderate
2020-02-25 09:00:00,HCMC,8.24,21.9,97.9,8.6,1003.7,Moderate
2020-02-25 10:00:00,Hue,14.87,25.0,94.9,39.2,1001.2,Heavy
2020-02-25 11:00:00,Danang,12.14,28.5,54.3,9.5,992.7,Heavy
2020-02-25 12:00:00,Can Tho,5.01,24.1,70.7,39.5,1003.4,Moderate
2020-02-25 13:00:00,Hanoi,15.33,24.1,50.0,2.3,990.5,Heavy
2020-02-25 14:00:00,Can Tho,26.55,19.6,70.0,38.4,993.8,Heavy
2020-02-25 15:00:00,Can Tho,10.54,31.6,70.6,30.9,1008.6,Heavy
2020-02-25 16:00:00,Can Tho,4.0,18.2,54.3,27.3,996.3,Moderate
2020-02-25 17:00:00,Danang,7.64,26.9,71.1,8.5,1005.8,Moderate
2020-02-25 18:00:00,Can Tho,1.28,19.5,67.0,22.8,1001.2,Light
2020-02-25 19:00:00,HCMC,0.15,37.9,50.0,13.0,1013.3,Light
2020-02-25 20:00:00,Can Tho,2.46,25.7,86.5,1.8,1009.1,Moderate
2020-02-25 21:00:00,Can Tho,5.68,19.9,50.0,36.3,1012.7,Moderate
2020-02-25 22:00:00,Can Tho,9.39,18.3,66.1,1.2,1001.6,Moderate
2020-02-25 23:00:00,Can Tho,6.7,25.2,50.0,0.7,1000.0,Moderate
2020-02-26 00:00:00,Hanoi,13.5,32.9,91.8,37.7,1014.0,Heavy
2020-02-26 01:00:00,Hanoi,0.0,21.2,51.4,7.7,1019.5,No Rain
2020-02-26 02:00:00,Hue,6.52,23.0,50.0,26.6,996.9,Moderate
2020-02-26 03:00:00,Danang,8.3,18.8,58.7,24.8,992.3,Moderate
2020-02-26 04:00:00,Can Tho,21.05,20.7,54.5,28.0,994.6,Heavy
2020-02-26 05:00:00,Hue,0.46,31.5,50.0,14.3,1003.1,Light
2020-02-26 06:00:00,HCMC,18.97,27.6,51.7,24.3,991.1,Heavy
2020-02-26 07:00:00,Hanoi,8.32,31.7,56.6,15.6,1000.5,Moderate
2020-02-26 08:00:00,HCMC,7.44,21.4,90.3,11.2,1002.4,Moderate
2020-02-26 09:00:00,Hue,3.61,23.3,75.4,0.5,1013.3,Moderate
2020-02-26 10:00:00,Danang,6.86,36.1,60.6,13.3,1000.8,Moderate
2020-02-26 11:00:00,Hanoi,11.37,34.0,50.0,0.6,993.6,Heavy
2020-02-26 12:00:00,Hanoi,9.66,24.3,54.1,23.7,1010.0,Moderate
2020-02-26 13:00:00,Danang,6.46,30.1,50.0,21.9,1000.4,Moderate
2020-02-26 14:00:00,Danang,3.85,24.7,92.8,8.5,1006.8,Moderate
2020-02-26 15:00:00,Hue,15.51,37.9,99.2,18.9,993.1,Heavy
2020-02-26 16:00:00,HCMC,15.14,31.8,90.0,38.1,1016.4,Heavy
2020-02-26 17:00:00,Hue,4.35,37.0,92.8,11.6,997.1,Moderate
2020-02-26 18:00:00,Hanoi,15.33,19.0,73.1,30.3,994.9,Heavy
2020-02-26 19:00:00,Danang,9.35,29.5,69.7,26.3,1008.4,Moderate
2020-02-26 20:00:00,Hue,14.92,22.1,87.1,12.7,996.7,Heavy
2020-02-26 21:00:00,Hanoi,2.51,37.0,50.0,23.5,995.0,Moderate
2020-02-26 22:00:00,Danang,17.67,37.9,92.6,14.2,991.6,Heavy
2020-02-26 23:00:00,Danang,7.61,25.8,63.4,11.0,1009.9,Moderate
2020-02-27 00:00:00,HCMC,4.19,34.1,67.6,28.7,994.9,Moderate
2020-02-27 01:00:00,Hue,4.51,29.3,50.8,38.1,1002.6,Moderate
2020-02-27 02:00:00,Hue,9.3,32.5,50.0,38.3,1018.2,Moderate
2020-02-27 03:00:00,Can Tho,1.54,34.0,78.9,12.8,1014.4,Light
2020-02-27 04:00:00,HCMC,2.87,31.7,50.0,18.6,1018.7,Moderate
2020-02-27 05:00:00,HCMC,5.45,36.3,50.0,29.3,1011.2,Moderate
2020-02-27 06:00:00,Danang,3.33,35.0,54.1,21.9,1004.5,Moderate
2020-02-27 07:00:00,Hue,17.49,26.8,87.9,19.2,1000.6,Heavy
2020-02-27 08:00:00,Danang,10.25,33.9,78.6,25.4,996.5,Heavy
2020-02-27 09:00:00,Can Tho,4.93,18.9,73.5,9.0,1009.4,Moderate
2020-02-27 10:00:00,Danang,5.17,27.1,50.0,7.0,994.5,Moderate
2020-02-27 11:00:00,HCMC,6.64,33.7,60.4,24.7,1011.3,Moderate
2020-02-27 12:00:00,Can Tho,3.52,18.4,89.5,11.4,994.7,Moderate
2020-02-27 13:00:00,Can Tho,5.07,37.9,93.2,3.2,1005.8,Moderate
2020-02-27 14:00:00,Hanoi,21.87,37.8,50.2,36.1,995.5,Heavy
2020-02-27 15:00:00,Hanoi,3.71,28.2,97.3,28.0,1016.9,Moderate
2020-02-27 16:00:00,Hanoi,14.77,27.6,75.1,39.4,1003.5,Heavy
2020-02-27 17:00:00,Danang,1.05,23.5,73.9,6.2,1018.7,Light
2020-02-27 18:00:00,Hanoi,19.93,22.3,86.4,20.7,991.5,Heavy
2020-02-27 19:00:00,Danang,0.91,37.3,50.0,13.6,1010.2,Light
2020-02-27 20:00:00,Can Tho,23.96,26.3,81.5,22.4,992.9,Heavy
2020-02-27 21:00:00,Can Tho,6.95,31.2,81.7,30.4,1012.6,Moderate
2020-02-27 22:00:00,Can Tho,4.73,37.8,84.3,2.3,991.3,Moderate
2020-02-27 23:00:00,Can Tho,0.04,28.1,50.0,3.4,1015.7,Light
2020-02-28 00:00:00,HCMC,2.86,26.6,73.4,21.7,1003.6,Moderate
2020-02-28 01:00:00,Hue,5.33,20.5,86.9,4.1,1009.2,Moderate
2020-02-28 02:00:00,HCMC,2.45,32.4,93.9,10.5,1019.1,Moderate
2020-02-28 03:00:00,Can Tho,17.84,29.5,55.5,24.8,992.9,Heavy
2020-02-28 04:00:00,HCMC,9.54,36.8,72.6,13.9,990.7,Moderate
2020-02-28 05:00:00,Danang,4.94,20.0,75.1,36.5,1006.4,Moderate
2020-02-28 06:00:00,HCMC,4.62,22.2,99.5,2.2,1016.0,Moderate
2020-02-28 07:00:00,Can Tho,0.01,19.8,55.3,1.6,1017.1,Light
2020-02-28 08:00:00,Can Tho,3.46,34.2,87.8,27.9,1003.9,Moderate
2020-02-28 09:00:00,Can Tho,2.86,29.1,96.9,20.3,1008.4,Moderate
2020-02-28 10:00:00,Can Tho,0.49,34.3,51.3,0.0,993.2,Light
2020-02-28 11:00:00,Danang,14.92,27.7,77.1,12.2,994.1,Heavy
2020-02-28 12:00:00,Can Tho,10.64,37.4,50.7,22.9,999.9,Heavy
2020-02-28 13:00:00,Hanoi,5.54,31.0,93.8,11.2,1012.1,Moderate
2020-02-28 14:00:00,Can Tho,23.03,30.2,97.3,32.9,997.8,Heavy
2020-02-28 15:00:00,Hue,20.12,28.0,91.1,33.7,1000.5,Heavy
2020-02-28 16:00:00,Danang,5.62,28.8,50.0,34.6,1016.3,Moderate
2020-02-28 17:00:00,Hanoi,14.09,22.8,74.2,15.8,1001.9,Heavy
2020-02-28 18:00:00,Danang,3.67,37.3,98.8,21.8,1008.4,Moderate
2020-02-28 19:00:00,Hue,1.97,25.3,64.6,32.1,1005.3,Light
2020-02-28 20:00:00,Hue,1.4,30.5,57.8,11.0,1013.8,Light
2020-02-28 21:00:00,Hanoi,0.44,32.2,61.5,27.3,1018.6,Light
2020-02-28 22:00:00,Can Tho,4.18,18.8,85.3,10.6,1016.0,Moderate
2020-02-28 23:00:00,Hanoi,7.73,21.2,98.2,7.6,1017.1,Moderate
2020-02-29 00:00:00,Can Tho,0.86,28.3,89.9,17.5,997.2,Light
2020-02-29 01:00:00,HCMC,3.31,34.6,86.9,36.6,997.4,Moderate
2020-02-29 02:00:00,Can Tho,3.84,33.8,52.0,7.9,1005.3,Moderate
2020-02-29 03:00:00,Danang,10.04,21.5,69.9,20.3,1012.2,Heavy
2020-02-29 04:00:00,Hue,3.18,31.9,63.0,25.2,1014.1,Moderate
2020-02-29 05:00:00,Hanoi,8.73,23.2,97.0,38.1,1017.1,Moderate
2020-02-29 06:00:00,HCMC,0.19,30.4,86.4,1.0,1017.1,Light
2020-02-29 07:00:00,Hanoi,2.32,28.7,59.6,5.9,994.3,Moderate
2020-02-29 08:00:00,Can Tho,23.38,33.9,61.8,30.3,993.6,Heavy
2020-02-29 09:00:00,HCMC,8.8,27.8,62.4,6.8,1006.3,Moderate
2020-02-29 10:00:00,Danang,0.15,20.5,83.4,38.5,991.6,Light
2020-02-29 11:00:00,Danang,10.39,19.1,83.0,14.7,1012.4,Heavy
2020-02-29 12:00:00,Danang,5.81,22.8,50.0,36.9,1018.3,Moderate
2020-02-29 13:00:00,HCMC,23.37,23.0,98.5,38.9,1001.7,Heavy
2020-02-29 14:00:00,Hanoi,0.68,27.9,50.0,13.8,1019.4,Light
2020-02-29 15:00:00,Danang,3.72,24.4,57.3,6.0,1007.8,Moderate
2020-02-29 16:00:00,Hue,3.05,30.6,54.2,22.7,1017.0,Moderate
2020-02-29 17:00:00,Danang,3.68,28.1,50.0,23.0,1017.3,Moderate
2020-02-29 18:00:00,HCMC,3.42,32.6,79.2,31.3,997.1,Moderate
2020-02-29 19:00:00,Hue,0.74,32.8,63.8,30.7,992.9,Light
2020-02-29 20:00:00,Hanoi,4.82,27.7,87.7,15.1,1005.9,Moderate
2020-02-29 21:00:00,Hanoi,12.69,33.1,61.5,18.1,996.9,Heavy
2020-02-29 22:00:00,HCMC,4.06,20.0,75.4,34.3,1005.0,Moderate
2020-02-29 23:00:00,Can Tho,16.93,20.7,90.4,37.8,1002.1,Heavy
2020-03-01 00:00:00,Danang,10.17,30.8,78.5,22.5,1015.9,Heavy
2020-03-01 01:00:00,Danang,0.92,36.1,57.5,23.4,1012.2,Light
2020-03-01 02:00:00,HCMC,9.75,19.2,50.0,33.1,1007.4,Moderate
2020-03-01 03:00:00,Can Tho,5.15,36.4,75.7,22.8,1013.5,Moderate
2020-03-01 04:00:00,Danang,11.25,29.9,96.2,13.7,1011.8,Heavy
2020-03-01 05:00:00,Hue,2.91,37.3,50.0,38.1,1006.7,Moderate
2020-03-01 06:00:00,HCMC,8.98,35.1,73.2,26.2,1012.3,Moderate
2020-03-01 07:00:00,HCMC,18.19,30.9,96.7,25.8,1003.4,Heavy
2020-03-01 08:00:00,Hue,6.48,20.1,81.7,16.6,1019.8,Moderate
2020-03-01 09:00:00,Can Tho,7.85,36.5,91.4,26.2,1019.3,Moderate
2020-03-01 10:00:00,Danang,4.24,33.1,50.0,17.4,1009.5,Moderate
2020-03-01 11:00:00,HCMC,11.35,24.3,94.7,32.1,1011.6,Heavy
2020-03-01 12:00:00,Hanoi,26.43,31.5,89.6,33.4,990.9,Heavy
2020-03-01 13:00:00,Can Tho,1.87,28.0,50.0,14.1,1016.6,Light
2020-03-01 14:00:00,Can Tho,0.69,35.6,88.6,28.8,1001.4,Light
2020-03-01 15:00:00,Hue,10.82,18.5,70.7,22.4,1012.0,Heavy
2020-03-01 16:00:00,Can Tho,10.83,25.9,52.5,9.5,994.2,Heavy
2020-03-01 17:00:00,HCMC,9.54,25.1,97.0,5.7,1006.1,Moderate
2020-03-01 18:00:00,Can Tho,5.1,36.5,55.7,35.5,994.8,Moderate
2020-03-01 19:00:00,HCMC,12.02,31.4,80.6,15.9,1000.2,Heavy
2020-03-01 20:00:00,HCMC,1.25,25.2,50.0,2.6,1011.0,Light
2020-03-01 21:00:00,HCMC,5.22,21.7,50.0,8.1,1005.7,Moderate
2020-03-01 22:00:00,Hanoi,0.46,36.7,53.1,9.7,1013.5,Light
2020-03-01 23:00:00,HCMC,10.73,25.6,83.9,17.2,1004.9,Heavy
2020-03-02 00:00:00,Hue,10.64,24.4,52.4,36.9,1016.3,Heavy
2020-03-02 01:00:00,HCMC,0.66,34.4,94.7,27.7,1017.1,Light
2020-03-02 02:00:00,HCMC,20.2,28.0,52.0,38.7,1000.4,Heavy
2020-03-02 03:00:00,Danang,6.09,35.7,50.0,4.7,992.4,Moderate
2020-03-02 04:00:00,HCMC,13.87,19.2,69.8,14.4,1000.6,Heavy
2020-03-02 05:00:00,Danang,3.66,29.6,50.0,24.0,1019.2,Moderate
2020-03-02 06:00:00,Danang,9.64,23.7,63.7,9.0,994.6,Moderate
2020-03-02 07:00:00,Danang,19.44,22.7,97.5,28.4,997.2,Heavy
2020-03-02 08:00:00,Hanoi,13.45,31.4,96.3,10.7,1006.4,Heavy
2020-03-02 09:00:00,Hanoi,1.09,33.6,58.4,13.0,1019.1,Light
2020-03-02 10:00:00,Hanoi,4.2,24.6,97.0,17.3,1014.0,Moderate
2020-03-02 11:00:00,Hanoi,11.05,32.6,62.1,36.1,1008.5,Heavy
2020-03-02 12:00:00,HCMC,23.07,30.3,98.6,28.1,993.6,Heavy
2020-03-02 13:00:00,Hanoi,8.91,24.1,93.3,18.3,1015.5,Moderate
2020-03-02 14:00:00,HCMC,19.46,20.7,89.2,12.5,990.4,Heavy
2020-03-02 15:00:00,Hue,4.34,37.6,59.5,32.5,1017.0,Moderate
2020-03-02 16:00:00,Danang,13.36,35.0,83.5,2.9,997.6,Heavy
2020-03-02 17:00:00,Danang,3.12,25.3,98.9,25.4,996.6,Moderate
2020-03-02 18:00:00,Danang,2.52,20.9,67.0,10.3,1016.7,Moderate
2020-03-02 19:00:00,Can Tho,0.07,22.5,71.7,24.2,1012.0,Light
2020-03-02 20:00:00,HCMC,5.3,35.1,50.0,18.8,997.2,Moderate
2020-03-02 21:00:00,Danang,5.24,36.7,83.6,7.5,1003.3,Moderate
2020-03-02 22:00:00,HCMC,0.67,33.0,59.6,3.4,1016.3,Light
2020-03-02 23:00:00,HCMC,6.95,23.2,50.0,27.3,1012.0,Moderate
2020-03-03 00:00:00,Danang,9.32,19.8,98.5,38.5,1006.4,Moderate
2020-03-03 01:00:00,HCMC,7.24,26.9,93.0,27.3,1012.5,Moderate
2020-03-03 02:00:00,Danang,0.61,28.3,59.9,11.6,1019.0,Light
2020-03-03 03:00:00,Hue,7.3,23.9,75.3,24.1,1000.8,Moderate
2020-03-03 04:00:00,Danang,0.53,21.5,51.5,0.8,1011.9,Light
2020-03-03 05:00:00,Can Tho,0.82,31.4,50.0,30.3,1011.4,Light
2020-03-03 06:00:00,HCMC,12.52,36.7,85.1,39.6,1009.0,Heavy
2020-03-03 07:00:00,HCMC,11.68,32.5,78.3,18.7,1002.3,Heavy
2020-03-03 08:00:00,HCMC,8.25,37.5,50.0,25.2,1005.4,Moderate
2020-03-03 09:00:00,HCMC,3.97,19.5,80.5,16.1,1016.4,Moderate
2020-03-03 10:00:00,HCMC,8.86,24.4,97.4,30.1,1003.0,Moderate
2020-03-03 11:00:00,HCMC,15.13,28.6,99.0,1.5,998.8,Heavy
2020-03-03 12:00:00,Hue,7.13,28.0,62.8,26.8,1008.7,Moderate
2020-03-03 13:00:00,Danang,1.37,25.3,60.3,2.0,1013.8,Light
2020-03-03 14:00:00,HCMC,0.63,28.8,93.6,30.5,1000.1,Light
2020-03-03 15:00:00,Hanoi,8.33,19.2,50.0,33.6,991.1,Moderate
2020-03-03 16:00:00,HCMC,4.74,21.8,76.1,7.1,1004.3,Moderate
2020-03-03 17:00:00,Hanoi,2.15,34.6,67.6,0.6,1010.7,Moderate
2020-03-03 18:00:00,Hanoi,9.13,36.5,61.7,9.8,996.6,Moderate
2020-03-03 19:00:00,Hanoi,5.94,23.8,50.0,34.7,1013.8,Moderate
2020-03-03 20:00:00,Can Tho,8.05,26.4,96.9,7.9,1008.6,Moderate
2020-03-03 21:00:00,HCMC,10.31,29.4,65.7,14.1,1003.5,Heavy
2020-03-03 22:00:00,Danang,13.11,31.2,82.1,30.9,1011.6,Heavy
2020-03-03 23:00:00,Danang,4.39,33.9,50.0,17.4,1013.5,Moderate
2020-03-04 00:00:00,Can Tho,6.06,30.3,78.5,9.7,1016.4,Moderate
2020-03-04 01:00:00,HCMC,0.39,25.7,90.1,30.9,1005.2,Light
2020-03-04 02:00:00,Hanoi,5.33,36.9,73.4,38.8,994.9,Moderate
2020-03-04 03:00:00,Hanoi,0.05,26.4,85.9,1.2,1012.7,Light
2020-03-04 04:00:00,Danang,6.87,34.9,50.3,3.2,999.0,Moderate
2020-03-04 05:00:00,HCMC,21.31,24.4,65.2,32.9,995.7,Heavy
2020-03-04 06:00:00,Hanoi,3.27,34.6,54.4,36.9,1012.2,Moderate
2020-03-04 07:00:00,Hue,8.96,36.5,50.0,29.0,1013.4,Moderate
2020-03-04 08:00:00,Hue,0.85,36.7,58.1,35.1,1011.1,Light
2020-03-04 09:00:00,Danang,29.48,19.6,84.1,39.7,990.8,Heavy
2020-03-04 10:00:00,Danang,6.78,29.6,97.9,20.9,1005.3,Moderate
2020-03-04 11:00:00,Hue,0.6,25.3,70.6,2.4,1011.5,Light
2020-03-04 12:00:00,Hue,3.53,29.4,59.2,9.8,1010.1,Moderate
2020-03-04 13:00:00,Can Tho,1.96,34.7,50.0,9.2,1006.9,Light
2020-03-04 14:00:00,Hue,6.48,31.4,93.8,20.3,998.2,Moderate
2020-03-04 15:00:00,HCMC,3.81,37.1,94.9,22.7,1016.9,Moderate
2020-03-04 16:00:00,HCMC,17.5,21.0,60.3,29.1,995.8,Heavy
2020-03-04 17:00:00,Hue,15.63,26.3,77.1,34.1,990.5,Heavy
2020-03-04 18:00:00,Danang,2.08,27.3,93.0,4.0,1016.6,Moderate
2020-03-04 19:00:00,Hue,6.78,23.0,77.1,12.3,1009.4,Moderate
2020-03-04 20:00:00,Hanoi,9.6,31.0,64.6,24.2,1008.4,Moderate
2020-03-04 21:00:00,HCMC,1.32,26.9,51.2,1.0,1007.7,Light
2020-03-04 22:00:00,Hue,8.55,31.1,89.4,17.6,999.2,Moderate
2020-03-04 23:00:00,HCMC,1.74,20.1,67.9,21.3,1006.4,Light
2020-03-05 00:00:00,Can Tho,1.79,35.2,50.0,0.3,998.7,Light
2020-03-05 01:00:00,HCMC,9.56,32.0,82.2,2.5,1000.9,Moderate
2020-03-05 02:00:00,Can Tho,2.11,35.7,61.0,14.4,1005.6,Moderate
2020-03-05 03:00:00,HCMC,10.15,18.4,50.0,40.0,1002.8,Heavy
2020-03-05 04:00:00,Hanoi,12.64,34.3,72.8,27.4,1004.7,Heavy
2020-03-05 05:00:00,HCMC,1.73,24.3,50.0,29.9,1002.9,Light
2020-03-05 06:00:00,HCMC,13.1,33.7,79.4,33.5,1000.6,Heavy
2020-03-05 07:00:00,Danang,6.47,21.3,67.6,39.9,997.3,Moderate
2020-03-05 08:00:00,Hanoi,13.62,26.8,80.9,33.5,1015.9,Heavy
2020-03-05 09:00:00,Danang,6.46,28.3,67.0,20.8,1007.4,Moderate
2020-03-05 10:00:00,HCMC,9.39,34.6,95.5,9.1,1011.5,Moderate
2020-03-05 11:00:00,Hue,8.96,24.8,54.2,14.8,996.3,Moderate
2020-03-05 12:00:00,Danang,0.62,36.3,50.3,7.1,995.0,Light
2020-03-05 13:00:00,HCMC,16.42,37.5,89.1,22.1,992.6,Heavy
2020-03-05 14:00:00,Can Tho,14.5,27.6,99.6,33.0,1018.5,Heavy
2020-03-05 15:00:00,Hue,15.46,28.4,77.5,31.3,994.7,Heavy
2020-03-05 16:00:00,Can Tho,10.42,20.6,50.0,37.0,1012.3,Heavy
2020-03-05 17:00:00,Hanoi,8.78,33.7,71.6,26.5,1017.1,Moderate
2020-03-05 18:00:00,Hue,0.6,27.7,58.7,8.4,1017.0,Light
2020-03-05 19:00:00,HCMC,3.68,24.0,50.0,8.8,990.5,Moderate
2020-03-05 20:00:00,Hanoi,20.76,32.9,99.1,38.9,990.1,Heavy
2020-03-05 21:00:00,Can Tho,5.52,36.6,58.8,4.6,997.1,Moderate
2020-03-05 22:00:00,HCMC,22.99,37.2,81.9,32.9,993.8,Heavy
2020-03-05 23:00:00,Danang,14.12,23.1,97.4,1.6,1001.5,Heavy
2020-03-06 00:00:00,Danang,5.91,21.4,65.2,19.7,1000.8,Moderate
2020-03-06 01:00:00,HCMC,4.86,22.9,73.2,32.4,1002.8,Moderate
2020-03-06 02:00:00,Hanoi,5.91,36.4,59.1,26.9,1018.1,Moderate
2020-03-06 03:00:00,Hanoi,4.64,30.4,57.5,12.1,994.8,Moderate
2020-03-06 04:00:00,Danang,16.73,35.6,80.4,29.8,1003.6,Heavy
2020-03-06 05:00:00,Danang,4.56,27.5,50.0,38.1,1016.1,Moderate
2020-03-06 06:00:00,Hanoi,3.36,28.1,83.6,1.2,1015.6,Moderate
2020-03-06 07:00:00,HCMC,1.16,35.0,50.0,33.9,1011.7,Light
2020-03-06 08:00:00,Hanoi,8.35,30.4,88.4,2.2,1003.4,Moderate
2020-03-06 09:00:00,Hanoi,3.92,37.5,50.0,17.9,1009.5,Moderate
2020-03-06 10:00:00,Hanoi,7.5,36.6,66.2,39.9,1017.7,Moderate
2020-03-06 11:00:00,Hanoi,1.98,25.2,51.0,27.1,1009.2,Light
2020-03-06 12:00:00,Danang,15.46,34.9,77.7,30.3,1002.1,Heavy
2020-03-06 13:00:00,Hue,18.88,37.3,70.7,20.2,993.8,Heavy
2020-03-06 14:00:00,Hanoi,3.39,28.6,64.2,14.5,999.7,Moderate
2020-03-06 15:00:00,Danang,1.58,31.4,61.7,35.9,1008.4,Light
2020-03-06 16:00:00,Hanoi,0.39,33.3,60.5,29.9,1004.9,Light
2020-03-06 17:00:00,Can Tho,17.3,22.5,88.9,39.4,999.5,Heavy
2020-03-06 18:00:00,Hue,2.41,34.5,57.3,5.8,1013.1,Moderate
2020-03-06 19:00:00,HCMC,8.07,21.6,66.2,12.9,1000.9,Moderate
2020-03-06 20:00:00,Hue,5.52,26.9,84.0,29.8,998.7,Moderate
2020-03-06 21:00:00,Danang,4.87,32.2,60.9,20.7,1007.3,Moderate
2020-03-06 22:00:00,Danang,5.82,19.8,76.3,0.1,1005.3,Moderate
2020-03-06 23:00:00,Hue,16.4,21.3,95.5,38.1,990.4,Heavy
2020-03-07 00:00:00,Hue,19.54,34.7,50.3,25.2,994.7,Heavy
2020-03-07 01:00:00,Can Tho,3.09,37.9,94.8,37.4,1007.2,Moderate
2020-03-07 02:00:00,Hue,8.88,27.2,50.0,38.4,1012.9,Moderate
2020-03-07 03:00:00,Can Tho,9.14,24.7,66.1,17.7,990.2,Moderate
2020-03-07 04:00:00,Can Tho,13.09,21.4,94.6,29.6,990.0,Heavy
2020-03-07 05:00:00,HCMC,5.46,26.9,62.1,3.5,1007.1,Moderate
2020-03-07 06:00:00,Hanoi,12.91,33.9,90.3,19.2,1003.6,Heavy
2020-03-07 07:00:00,Danang,17.6,18.4,90.6,28.7,1009.9,Heavy
2020-03-07 08:00:00,Hanoi,2.3,28.6,97.9,36.0,1015.1,Moderate
2020-03-07 09:00:00,Danang,1.37,34.9,54.8,21.4,1005.0,Light
2020-03-07 10:00:00,Can Tho,14.12,25.5,71.4,19.9,997.8,Heavy
2020-03-07 11:00:00,Can Tho,10.92,32.4,99.9,4.8,998.4,Heavy
2020-03-07 12:00:00,Hanoi,3.6,25.7,58.2,22.7,1006.5,Moderate
2020-03-07 13:00:00,Hue,1.43,22.9,72.3,39.2,1010.2,Light
2020-03-07 14:00:00,Can Tho,1.44,21.0,75.1,14.8,1000.6,Light
2020-03-07 15:00:00,Can Tho,17.4,23.0,94.9,34.4,1011.0,Heavy
2020-03-07 16:00:00,Hanoi,4.06,23.8,50.0,32.9,996.2,Moderate
2020-03-07 17:00:00,Can Tho,4.48,22.4,72.0,20.4,1007.6,Moderate
2020-03-07 18:00:00,Hanoi,3.85,19.7,50.0,27.8,1000.6,Moderate
2020-03-07 19:00:00,Hue,6.13,25.2,50.0,35.0,1003.7,Moderate
2020-03-07 20:00:00,Can Tho,0.67,32.8,50.0,26.4,1012.2,Light
2020-03-07 21:00:00,Hue,7.52,32.8,58.4,8.5,997.2,Moderate
2020-03-07 22:00:00,Danang,1.61,29.5,68.8,26.5,993.3,Light
2020-03-07 23:00:00,HCMC,10.91,36.1,59.5,24.3,1006.8,Heavy
2020-03-08 00:00:00,HCMC,4.94,21.5,95.6,32.0,1007.2,Moderate
2020-03-08 01:00:00,HCMC,14.87,22.7,98.0,38.4,1000.3,Heavy
2020-03-08 02:00:00,HCMC,15.56,23.2,99.5,22.2,1009.0,Heavy
2020-03-08 03:00:00,Hue,8.83,31.7,98.4,23.8,1016.4,Moderate
2020-03-08 04:00:00,Hue,6.32,36.7,67.1,4.6,1001.8,Moderate
2020-03-08 05:00:00,Danang,4.07,22.1,55.8,37.7,1014.4,Moderate
2020-03-08 06:00:00,HCMC,8.54,19.5,99.0,33.4,1001.2,Moderate
2020-03-08 07:00:00,HCMC,4.32,25.8,50.0,1.1,1004.8,Moderate
