date,location,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,pressure_hpa,rain_category
2020-02-18 17:00:00,HCMC,118.94,31.3,52.2,6.3,1003.4,Heavy
2020-02-18 18:00:00,Hanoi,117.82,19.6,80.7,22.4,1000.8,Heavy
2020-02-18 19:00:00,Hanoi,37.78,36.2,93.0,31.9,1002.8,Moderate
2020-02-18 20:00:00,HCMC,66.04,34.3,45.8,36.1,990.9,Heavy
2020-02-18 21:00:00,HCMC,47.8,18.7,97.2,17.1,1011.3,Moderate
2020-02-18 22:00:00,Danang,63.44,24.2,60.8,28.8,993.6,Heavy
2020-02-18 23:00:00,HCMC,143.13,20.8,94.1,31.8,1002.8,Heavy
2020-02-19 00:00:00,Hanoi,75.95,32.6,42.8,28.8,1019.8,Heavy
2020-02-19 01:00:00,Hue,121.65,30.3,72.1,33.1,1017.2,Heavy
2020-02-19 02:00:00,Danang,58.07,33.0,69.2,15.3,1002.5,Heavy
2020-02-19 03:00:00,Hue,16.28,24.2,54.6,24.0,994.3,Light
2020-02-19 04:00:00,HCMC,67.9,23.6,61.9,8.3,1004.1,Heavy
2020-02-19 05:00:00,Danang,169.2,31.4,57.4,7.0,1019.0,Heavy
2020-02-19 06:00:00,Hue,10.1,19.1,42.5,38.8,1014.2,Light
2020-02-19 07:00:00,Hue,116.88,36.8,42.6,14.7,1007.7,Heavy
2020-02-19 08:00:00,Danang,179.78,30.9,51.0,27.0,993.3,Heavy
2020-02-19 09:00:00,Can Tho,37.71,33.4,88.0,10.2,1016.6,Moderate
2020-02-19 10:00:00,HCMC,110.34,27.1,68.4,15.1,990.3,Heavy
2020-02-19 11:00:00,Can Tho,105.0,24.0,75.3,22.9,1001.1,Heavy
2020-02-19 12:00:00,HCMC,144.58,23.6,69.9,14.5,1007.8,Heavy
2020-02-19 13:00:00,Hanoi,140.47,27.8,71.2,27.5,1017.8,Heavy
2020-02-19 14:00:00,Danang,192.41,36.7,93.6,11.8,1004.8,Heavy
2020-02-19 15:00:00,Danang,26.62,18.9,67.3,15.2,1006.1,Moderate
2020-02-19 16:00:00,Hue,38.2,29.3,65.3,9.5,992.5,Moderate
2020-02-19 17:00:00,Hue,79.89,21.7,83.5,18.1,994.9,Heavy
2020-02-19 18:00:00,Hanoi,42.01,26.7,55.7,23.0,999.2,Moderate
2020-02-19 19:00:00,Hue,153.93,33.7,49.6,15.2,997.9,Heavy
2020-02-19 20:00:00,Can Tho,117.95,27.3,56.9,19.3,1018.1,Heavy
2020-02-19 21:00:00,Can Tho,176.58,37.7,41.0,37.8,1003.0,Heavy
2020-02-19 22:00:00,Can Tho,182.89,27.4,74.0,7.3,1004.0,Heavy
2020-02-19 23:00:00,Danang,18.8,21.1,62.6,37.1,1008.7,Light
2020-02-20 00:00:00,Danang,109.99,20.1,61.9,30.7,1017.8,Heavy
2020-02-20 01:00:00,Danang,7.07,33.3,68.5,10.5,1018.2,Light
2020-02-20 02:00:00,Hanoi,9.29,25.3,87.3,11.3,1001.9,Light
2020-02-20 03:00:00,Hue,20.09,26.3,74.0,33.1,1013.4,Moderate
2020-02-20 04:00:00,Danang,164.3,37.3,96.2,5.0,1005.7,Heavy
2020-02-20 05:00:00,Can Tho,30.92,19.1,51.4,14.2,1009.4,Moderate
2020-02-20 06:00:00,Hue,60.51,27.5,67.4,10.7,997.9,Heavy
2020-02-20 07:00:00,Can Tho,124.98,27.6,83.6,16.1,1003.4,Heavy
2020-02-20 08:00:00,Danang,157.33,27.5,58.4,22.3,993.2,Heavy
2020-02-20 09:00:00,HCMC,161.98,28.3,79.9,10.5,1002.3,Heavy
2020-02-20 10:00:00,HCMC,44.85,19.8,99.5,4.4,1015.6,Moderate
2020-02-20 11:00:00,Danang,61.82,25.3,60.6,1.5,1002.5,Heavy
2020-02-20 12:00:00,HCMC,59.75,21.5,92.2,22.1,991.9,Heavy
2020-02-20 13:00:00,HCMC,165.06,20.6,88.7,27.2,1004.9,Heavy
2020-02-20 14:00:00,Hanoi,63.39,29.3,75.0,27.5,1009.9,Heavy
2020-02-20 15:00:00,Hanoi,24.19,20.2,98.6,18.1,1009.7,Moderate
2020-02-20 16:00:00,HCMC,93.37,18.1,73.1,34.9,1019.8,Heavy
2020-02-20 17:00:00,Hanoi,147.47,31.1,88.8,19.6,997.1,Heavy
2020-02-20 18:00:00,Danang,49.9,29.4,88.5,3.9,994.9,Moderate
2020-02-20 19:00:00,HCMC,117.92,37.1,61.8,18.8,998.8,Heavy
2020-02-20 20:00:00,Hue,21.33,33.2,78.5,16.1,1015.3,Moderate
2020-02-20 21:00:00,Hue,17.47,32.5,99.1,12.0,995.5,Light
2020-02-20 22:00:00,Hue,145.88,21.2,76.8,4.4,1015.1,Heavy
2020-02-20 23:00:00,Danang,108.25,32.7,79.7,19.8,1009.5,Heavy
2020-02-21 00:00:00,Danang,138.9,34.5,46.7,12.6,992.1,Heavy
2020-02-21 01:00:00,Danang,67.73,26.2,64.7,0.4,997.6,Heavy
2020-02-21 02:00:00,Can Tho,149.05,29.7,96.9,35.5,1002.8,Heavy
2020-02-21 03:00:00,Danang,155.05,31.0,49.3,17.4,1015.7,Heavy
2020-02-21 04:00:00,Hanoi,108.05,21.2,81.8,26.1,996.3,Heavy
2020-02-21 05:00:00,Hue,170.32,21.1,66.6,16.4,1006.6,Heavy
2020-02-21 06:00:00,HCMC,145.29,32.8,85.4,22.5,1015.0,Heavy
2020-02-21 07:00:00,Can Tho,42.88,23.9,93.4,39.5,1016.6,Moderate
2020-02-21 08:00:00,Can Tho,145.82,33.0,82.4,29.2,1002.6,Heavy
2020-02-21 09:00:00,HCMC,1.55,21.0,53.4,35.2,1009.2,Light
2020-02-21 10:00:00,Hanoi,27.73,34.6,99.9,10.9,997.0,Moderate
2020-02-21 11:00:00,Danang,111.39,21.2,67.2,0.2,1009.6,Heavy
2020-02-21 12:00:00,HCMC,119.77,29.2,99.9,13.0,997.1,Heavy
2020-02-21 13:00:00,Can Tho,48.8,20.4,87.7,39.6,990.2,Moderate
2020-02-21 14:00:00,Danang,90.59,30.9,85.3,23.6,1018.0,Heavy
2020-02-21 15:00:00,Hue,173.87,29.7,61.7,22.8,1014.9,Heavy
2020-02-21 16:00:00,Hue,90.46,20.0,48.6,32.1,998.0,Heavy
2020-02-21 17:00:00,HCMC,110.88,37.5,73.2,6.9,994.5,Heavy
2020-02-21 18:00:00,Hue,23.12,29.0,79.5,27.7,1008.7,Moderate
2020-02-21 19:00:00,Danang,74.32,26.8,78.3,16.5,995.1,Heavy
2020-02-21 20:00:00,Hanoi,143.51,35.4,63.6,32.0,1017.6,Heavy
2020-02-21 21:00:00,HCMC,126.31,37.1,97.9,32.1,1003.9,Heavy
2020-02-21 22:00:00,Hanoi,53.04,36.5,71.2,4.9,1004.6,Heavy
2020-02-21 23:00:00,Hanoi,154.89,34.3,40.0,6.9,994.4,Heavy
2020-02-22 00:00:00,Danang,88.32,25.5,70.6,28.1,1004.3,Heavy
2020-02-22 01:00:00,Hue,110.95,36.4,74.4,17.4,1005.6,Heavy
2020-02-22 02:00:00,HCMC,193.91,21.1,51.8,31.3,1004.5,Heavy
2020-02-22 03:00:00,Danang,176.21,35.3,73.0,11.7,1012.5,Heavy
2020-02-22 04:00:00,Hue,34.08,34.3,60.4,2.1,1004.4,Moderate
2020-02-22 05:00:00,Can Tho,56.93,34.9,77.8,24.7,1014.4,Heavy
2020-02-22 06:00:00,Hue,103.33,30.6,53.3,12.5,1015.6,Heavy
2020-02-22 07:00:00,Danang,197.22,30.7,56.0,27.7,1011.3,Heavy
2020-02-22 08:00:00,Hanoi,145.03,26.2,50.5,37.8,1014.6,Heavy
2020-02-22 09:00:00,Hanoi,161.43,22.5,72.1,12.2,991.0,Heavy
2020-02-22 10:00:00,Can Tho,49.28,29.9,86.8,8.0,992.0,Moderate
2020-02-22 11:00:00,Danang,65.93,28.3,65.0,36.2,991.6,Heavy
2020-02-22 12:00:00,Can Tho,184.45,36.5,89.4,17.9,998.3,Heavy
2020-02-22 13:00:00,HCMC,69.84,23.4,93.3,13.4,995.0,Heavy
2020-02-22 14:00:00,Hue,55.79,21.6,74.0,19.1,1013.1,Heavy
2020-02-22 15:00:00,Hanoi,11.29,27.8,76.8,17.4,995.6,Light
2020-02-22 16:00:00,Danang,149.63,31.4,44.4,19.4,1002.6,Heavy
2020-02-22 17:00:00,HCMC,110.45,25.0,88.7,17.8,997.8,Heavy
2020-02-22 18:00:00,Danang,115.29,27.3,87.1,30.4,1010.1,Heavy
2020-02-22 19:00:00,HCMC,163.46,36.2,95.1,21.8,1019.9,Heavy
2020-02-22 20:00:00,Can Tho,57.24,30.5,42.1,24.9,1008.0,Heavy
2020-02-22 21:00:00,Danang,197.46,20.3,83.6,31.1,1018.8,Heavy
2020-02-22 22:00:00,Hanoi,99.3,23.7,64.6,28.8,998.7,Heavy
2020-02-22 23:00:00,Hue,4.02,38.0,67.0,19.9,1003.0,Light
2020-02-23 00:00:00,Hanoi,95.92,24.2,51.9,1.7,1017.8,Heavy
2020-02-23 01:00:00,HCMC,117.07,37.7,58.7,39.2,996.7,Heavy
2020-02-23 02:00:00,HCMC,184.49,18.6,87.0,31.9,1014.9,Heavy
2020-02-23 03:00:00,Can Tho,193.41,21.1,96.0,39.4,1020.0,Heavy
2020-02-23 04:00:00,Hue,78.23,18.9,41.2,16.2,1019.7,Heavy
2020-02-23 05:00:00,Can Tho,171.63,27.2,53.7,19.2,995.3,Heavy
2020-02-23 06:00:00,Danang,112.11,33.2,42.9,11.8,1012.2,Heavy
2020-02-23 07:00:00,HCMC,88.39,31.5,48.7,29.0,993.1,Heavy
2020-02-23 08:00:00,Can Tho,36.16,20.6,89.7,39.5,994.4,Moderate
2020-02-23 09:00:00,Danang,16.99,33.6,58.3,21.1,1006.4,Light
2020-02-23 10:00:00,Hanoi,14.71,33.2,67.3,39.0,1013.9,Light
2020-02-23 11:00:00,Danang,180.54,25.0,63.2,1.0,1017.7,Heavy
2020-02-23 12:00:00,HCMC,123.4,27.7,63.0,35.3,993.9,Heavy
2020-02-23 13:00:00,Hue,151.66,37.4,80.5,22.4,993.9,Heavy
2020-02-23 14:00:00,HCMC,143.92,32.1,58.4,26.3,1008.1,Heavy
2020-02-23 15:00:00,Can Tho,47.21,18.3,97.3,33.1,991.6,Moderate
2020-02-23 16:00:00,Hue,22.57,34.1,58.6,36.2,1009.2,Moderate
2020-02-23 17:00:00,HCMC,65.24,36.2,74.4,29.9,1014.7,Heavy
2020-02-23 18:00:00,Hanoi,81.36,21.1,90.9,26.2,999.4,Heavy
2020-02-23 19:00:00,Can Tho,30.81,33.5,56.7,11.3,1008.1,Moderate
2020-02-23 20:00:00,Can Tho,156.16,19.9,56.3,28.7,1014.4,Heavy
2020-02-23 21:00:00,Hanoi,131.82,18.3,88.1,22.1,992.1,Heavy
2020-02-23 22:00:00,Hanoi,157.64,22.1,58.0,11.2,1011.0,Heavy
2020-02-23 23:00:00,Danang,194.54,31.9,81.0,33.9,993.7,Heavy
2020-02-24 00:00:00,Hanoi,199.89,23.1,91.4,28.7,1001.2,Heavy
2020-02-24 01:00:00,Danang,113.47,20.0,68.4,5.6,1016.5,Heavy
2020-02-24 02:00:00,Can Tho,84.42,26.9,92.3,34.5,996.6,Heavy
2020-02-24 03:00:00,Hue,49.37,33.2,81.9,25.6,1016.8,Moderate
2020-02-24 04:00:00,Danang,151.52,34.8,73.9,38.9,1019.7,Heavy
2020-02-24 05:00:00,Can Tho,88.34,35.9,65.0,27.6,995.3,Heavy
2020-02-24 06:00:00,Can Tho,26.33,18.6,64.9,17.9,996.8,Moderate
2020-02-24 07:00:00,Danang,119.79,19.2,46.5,35.7,1008.2,Heavy
2020-02-24 08:00:00,Hue,53.73,22.8,83.6,24.3,1011.6,Heavy
2020-02-24 09:00:00,Hanoi,126.73,26.1,52.5,4.2,1013.3,Heavy
2020-02-24 10:00:00,Hanoi,81.45,23.9,93.9,14.1,1010.9,Heavy
2020-02-24 11:00:00,Hue,181.84,30.1,51.1,9.3,1008.0,Heavy
2020-02-24 12:00:00,Can Tho,161.09,21.9,40.8,36.2,999.1,Heavy
2020-02-24 13:00:00,Danang,31.14,19.2,90.4,15.2,1004.0,Moderate
2020-02-24 14:00:00,HCMC,49.74,36.6,63.2,0.8,1019.0,Moderate
2020-02-24 15:00:00,Can Tho,12.22,20.3,97.7,8.3,1009.5,Light
2020-02-24 16:00:00,Can Tho,115.66,31.5,61.4,23.7,1009.1,Heavy
2020-02-24 17:00:00,Hue,137.28,26.1,62.5,4.2,991.0,Heavy
2020-02-24 18:00:00,Hanoi,69.31,20.4,44.0,24.9,998.4,Heavy
2020-02-24 19:00:00,Hanoi,58.74,33.2,47.3,34.9,992.0,Heavy
2020-02-24 20:00:00,Hanoi,106.75,30.9,93.8,13.6,998.4,Heavy
2020-02-24 21:00:00,HCMC,159.66,32.8,43.2,24.0,1010.3,Heavy
2020-02-24 22:00:00,Hue,118.7,29.8,55.4,7.7,1014.8,Heavy
2020-02-24 23:00:00,Danang,16.37,35.5,96.8,8.1,1014.3,Light
2020-02-25 00:00:00,Danang,78.41,22.2,49.7,32.6,1019.8,Heavy
2020-02-25 01:00:00,Hue,97.62,28.8,52.8,21.6,991.2,Heavy
2020-02-25 02:00:00,Hue,182.93,29.8,43.7,20.5,995.9,Heavy
2020-02-25 03:00:00,Hanoi,105.51,23.8,82.3,40.0,1014.3,Heavy
2020-02-25 04:00:00,HCMC,106.24,31.5,96.6,19.9,993.8,Heavy
2020-02-25 05:00:00,HCMC,8.56,22.1,42.7,7.8,993.1,Light
2020-02-25 06:00:00,Hanoi,5.85,37.4,78.7,8.0,993.5,Light
2020-02-25 07:00:00,Can Tho,2.39,30.3,98.4,18.0,1000.4,Light
2020-02-25 08:00:00,Hue,187.69,32.9,69.4,27.1,1009.5,Heavy
2020-02-25 09:00:00,HCMC,182.06,21.9,97.9,8.6,1003.7,Heavy
2020-02-25 10:00:00,Hue,77.77,25.0,94.9,39.2,1001.2,Heavy
2020-02-25 11:00:00,Danang,79.75,28.5,54.3,9.5,992.7,Heavy
2020-02-25 12:00:00,Can Tho,198.56,24.1,70.7,39.5,1003.4,Heavy
2020-02-25 13:00:00,Hanoi,97.01,24.1,48.8,2.3,990.5,Heavy
2020-02-25 14:00:00,Can Tho,77.49,19.6,70.0,38.4,993.8,Heavy
2020-02-25 15:00:00,Can Tho,64.89,31.6,70.6,30.9,1008.6,Heavy
2020-02-25 16:00:00,Can Tho,72.66,18.2,54.3,27.3,996.3,Heavy
2020-02-25 17:00:00,Danang,56.45,26.9,71.1,8.5,1005.8,Heavy
2020-02-25 18:00:00,Can Tho,112.98,19.5,67.0,22.8,1001.2,Heavy
2020-02-25 19:00:00,HCMC,136.26,37.9,41.1,13.0,1013.3,Heavy
2020-02-25 20:00:00,Can Tho,135.06,25.7,86.5,1.8,1009.1,Heavy
2020-02-25 21:00:00,Can Tho,75.1,19.9,48.8,36.3,1012.7,Heavy
2020-02-25 22:00:00,Can Tho,178.37,18.3,66.1,1.2,1001.6,Heavy
2020-02-25 23:00:00,Can Tho,90.89,25.2,45.9,0.7,1000.0,Heavy
2020-02-26 00:00:00,Hanoi,140.6,32.9,91.8,37.7,1014.0,Heavy
2020-02-26 01:00:00,Hanoi,152.48,21.2,51.4,7.7,1019.5,Heavy
2020-02-26 02:00:00,Hue,83.29,23.0,43.1,26.6,996.9,Heavy
2020-02-26 03:00:00,Danang,67.46,18.8,58.7,24.8,992.3,Heavy
2020-02-26 04:00:00,Can Tho,160.77,20.7,54.5,28.0,994.6,Heavy
2020-02-26 05:00:00,Hue,6.03,31.5,43.5,14.3,1003.1,Light
2020-02-26 06:00:00,HCMC,149.41,27.6,51.7,24.3,991.1,Heavy
2020-02-26 07:00:00,Hanoi,97.77,31.7,56.6,15.6,1000.5,Heavy
2020-02-26 08:00:00,HCMC,23.89,21.4,90.3,11.2,1002.4,Moderate
2020-02-26 09:00:00,Hue,92.3,23.3,75.4,0.5,1013.3,Heavy
2020-02-26 10:00:00,Danang,65.01,36.1,60.6,13.3,1000.8,Heavy
2020-02-26 11:00:00,Hanoi,182.96,34.0,46.7,0.6,993.6,Heavy
2020-02-26 12:00:00,Hanoi,68.78,24.3,54.1,23.7,1010.0,Heavy
2020-02-26 13:00:00,Danang,87.56,30.1,41.4,21.9,1000.4,Heavy
2020-02-26 14:00:00,Danang,12.19,24.7,92.8,8.5,1006.8,Light
2020-02-26 15:00:00,Hue,137.05,37.9,99.2,18.9,993.1,Heavy
2020-02-26 16:00:00,HCMC,128.3,31.8,90.0,38.1,1016.4,Heavy
2020-02-26 17:00:00,Hue,124.78,37.0,92.8,11.6,997.1,Heavy
2020-02-26 18:00:00,Hanoi,182.93,19.0,73.1,30.3,994.9,Heavy
2020-02-26 19:00:00,Danang,158.96,29.5,69.7,26.3,1008.4,Heavy
2020-02-26 20:00:00,Hue,64.72,22.1,87.1,12.7,996.7,Heavy
2020-02-26 21:00:00,Hanoi,80.27,37.0,47.1,23.5,995.0,Heavy
2020-02-26 22:00:00,Danang,130.27,37.9,92.6,14.2,991.6,Heavy
2020-02-26 23:00:00,Danang,147.76,25.8,63.4,11.0,1009.9,Heavy
2020-02-27 00:00:00,HCMC,123.46,34.1,67.6,28.7,994.9,Heavy
2020-02-27 01:00:00,Hue,21.09,29.3,50.8,38.1,1002.6,Moderate
2020-02-27 02:00:00,Hue,193.64,32.5,47.3,38.3,1018.2,Heavy
2020-02-27 03:00:00,Can Tho,101.2,34.0,78.9,12.8,1014.4,Heavy
2020-02-27 04:00:00,HCMC,154.48,31.7,45.3,18.6,1018.7,Heavy
2020-02-27 05:00:00,HCMC,2.37,36.3,41.8,29.3,1011.2,Light
2020-02-27 06:00:00,Danang,172.41,35.0,54.1,21.9,1004.5,Heavy
2020-02-27 07:00:00,Hue,162.8,26.8,87.9,19.2,1000.6,Heavy
2020-02-27 08:00:00,Danang,144.71,33.9,78.6,25.4,996.5,Heavy
2020-02-27 09:00:00,Can Tho,63.6,18.9,73.5,9.0,1009.4,Heavy
2020-02-27 10:00:00,Danang,153.16,27.1,48.9,7.0,994.5,Heavy
2020-02-27 11:00:00,HCMC,193.5,33.7,60.4,24.7,1011.3,Heavy
2020-02-27 12:00:00,Can Tho,139.24,18.4,89.5,11.4,994.7,Heavy
2020-02-27 13:00:00,Can Tho,1.76,37.9,93.2,3.2,1005.8,Light
2020-02-27 14:00:00,Hanoi,145.63,37.8,50.2,36.1,995.5,Heavy
2020-02-27 15:00:00,Hanoi,94.71,28.2,97.3,28.0,1016.9,Heavy
2020-02-27 16:00:00,Hanoi,153.95,27.6,75.1,39.4,1003.5,Heavy
2020-02-27 17:00:00,Danang,114.22,23.5,73.9,6.2,1018.7,Heavy
2020-02-27 18:00:00,Hanoi,105.22,22.3,86.4,20.7,991.5,Heavy
2020-02-27 19:00:00,Danang,186.17,37.3,42.9,13.6,1010.2,Heavy
2020-02-27 20:00:00,Can Tho,178.38,26.3,81.5,22.4,992.9,Heavy
2020-02-27 21:00:00,Can Tho,108.97,31.2,81.7,30.4,1012.6,Heavy
2020-02-27 22:00:00,Can Tho,187.73,37.8,84.3,2.3,991.3,Heavy
2020-02-27 23:00:00,Can Tho,37.34,28.1,43.3,3.4,1015.7,Moderate
2020-02-28 00:00:00,HCMC,184.07,26.6,73.4,21.7,1003.6,Heavy
2020-02-28 01:00:00,Hue,156.2,20.5,86.9,4.1,1009.2,Heavy
2020-02-28 02:00:00,HCMC,172.24,32.4,93.9,10.5,1019.1,Heavy
2020-02-28 03:00:00,Can Tho,196.26,29.5,55.5,24.8,992.9,Heavy
2020-02-28 04:00:00,HCMC,88.08,36.8,72.6,13.9,990.7,Heavy
2020-02-28 05:00:00,Danang,2.32,20.0,75.1,36.5,1006.4,Light
2020-02-28 06:00:00,HCMC,35.05,22.2,99.5,2.2,1016.0,Moderate
2020-02-28 07:00:00,Can Tho,16.85,19.8,55.3,1.6,1017.1,Light
2020-02-28 08:00:00,Can Tho,117.33,34.2,87.8,27.9,1003.9,Heavy
2020-02-28 09:00:00,Can Tho,63.89,29.1,96.9,20.3,1008.4,Heavy
2020-02-28 10:00:00,Can Tho,170.84,34.3,51.3,0.0,993.2,Heavy
2020-02-28 11:00:00,Danang,79.52,27.7,77.1,12.2,994.1,Heavy
2020-02-28 12:00:00,Can Tho,17.39,37.4,50.7,22.9,999.9,Light
2020-02-28 13:00:00,Hanoi,107.55,31.0,93.8,11.2,1012.1,Heavy
2020-02-28 14:00:00,Can Tho,7.35,30.2,97.3,32.9,997.8,Light
2020-02-28 15:00:00,Hue,1.04,28.0,91.1,33.7,1000.5,Light
2020-02-28 16:00:00,Danang,151.42,28.8,49.2,34.6,1016.3,Heavy
2020-02-28 17:00:00,Hanoi,53.8,22.8,74.2,15.8,1001.9,Heavy
2020-02-28 18:00:00,Danang,151.16,37.3,98.8,21.8,1008.4,Heavy
2020-02-28 19:00:00,Hue,14.19,25.3,64.6,32.1,1005.3,Light
2020-02-28 20:00:00,Hue,95.99,30.5,57.8,11.0,1013.8,Heavy
2020-02-28 21:00:00,Hanoi,187.2,32.2,61.5,27.3,1018.6,Heavy
2020-02-28 22:00:00,Can Tho,132.63,18.8,85.3,10.6,1016.0,Heavy
2020-02-28 23:00:00,Hanoi,11.08,21.2,98.2,7.6,1017.1,Light
2020-02-29 00:00:00,Can Tho,30.8,28.3,89.9,17.5,997.2,Moderate
2020-02-29 01:00:00,HCMC,108.82,34.6,86.9,36.6,997.4,Heavy
2020-02-29 02:00:00,Can Tho,26.3,33.8,52.0,7.9,1005.3,Moderate
2020-02-29 03:00:00,Danang,110.58,21.5,69.9,20.3,1012.2,Heavy
2020-02-29 04:00:00,Hue,70.1,31.9,63.0,25.2,1014.1,Heavy
2020-02-29 05:00:00,Hanoi,39.31,23.2,97.0,38.1,1017.1,Moderate
2020-02-29 06:00:00,HCMC,4.36,30.4,86.4,1.0,1017.1,Light
2020-02-29 07:00:00,Hanoi,62.6,28.7,59.6,5.9,994.3,Heavy
2020-02-29 08:00:00,Can Tho,141.44,33.9,61.8,30.3,993.6,Heavy
2020-02-29 09:00:00,HCMC,19.66,27.8,62.4,6.8,1006.3,Light
2020-02-29 10:00:00,Danang,129.35,20.5,83.4,38.5,991.6,Heavy
2020-02-29 11:00:00,Danang,155.85,19.1,83.0,14.7,1012.4,Heavy
2020-02-29 12:00:00,Danang,138.43,22.8,45.8,36.9,1018.3,Heavy
2020-02-29 13:00:00,HCMC,199.2,23.0,98.5,38.9,1001.7,Heavy
2020-02-29 14:00:00,Hanoi,139.77,27.9,46.4,13.8,1019.4,Heavy
2020-02-29 15:00:00,Danang,121.36,24.4,57.3,6.0,1007.8,Heavy
2020-02-29 16:00:00,Hue,45.88,30.6,54.2,22.7,1017.0,Moderate
2020-02-29 17:00:00,Danang,131.35,28.1,44.3,23.0,1017.3,Heavy
2020-02-29 18:00:00,HCMC,75.29,32.6,79.2,31.3,997.1,Heavy
2020-02-29 19:00:00,Hue,50.51,32.8,63.8,30.7,992.9,Heavy
2020-02-29 20:00:00,Hanoi,124.39,27.7,87.7,15.1,1005.9,Heavy
2020-02-29 21:00:00,Hanoi,195.74,33.1,61.5,18.1,996.9,Heavy
2020-02-29 22:00:00,HCMC,161.3,20.0,75.4,34.3,1005.0,Heavy
2020-02-29 23:00:00,Can Tho,88.84,20.7,90.4,37.8,1002.1,Heavy
2020-03-01 00:00:00,Danang,139.95,30.8,78.5,22.5,1015.9,Heavy
2020-03-01 01:00:00,Danang,101.54,36.1,57.5,23.4,1012.2,Heavy
2020-03-01 02:00:00,HCMC,74.96,19.2,44.5,33.1,1007.4,Heavy
2020-03-01 03:00:00,Can Tho,181.34,36.4,75.7,22.8,1013.5,Heavy
2020-03-01 04:00:00,Danang,180.05,29.9,96.2,13.7,1011.8,Heavy
2020-03-01 05:00:00,Hue,161.15,37.3,49.0,38.1,1006.7,Heavy
2020-03-01 06:00:00,HCMC,87.54,35.1,73.2,26.2,1012.3,Heavy
2020-03-01 07:00:00,HCMC,124.51,30.9,96.7,25.8,1003.4,Heavy
2020-03-01 08:00:00,Hue,190.09,20.1,81.7,16.6,1019.8,Heavy
2020-03-01 09:00:00,Can Tho,56.93,36.5,91.4,26.2,1019.3,Heavy
2020-03-01 10:00:00,Danang,14.14,33.1,47.4,17.4,1009.5,Light
2020-03-01 11:00:00,HCMC,104.4,24.3,94.7,32.1,1011.6,Heavy
2020-03-01 12:00:00,Hanoi,98.96,31.5,89.6,33.4,990.9,Heavy
2020-03-01 13:00:00,Can Tho,81.42,28.0,44.3,14.1,1016.6,Heavy
2020-03-01 14:00:00,Can Tho,153.39,35.6,88.6,28.8,1001.4,Heavy
2020-03-01 15:00:00,Hue,138.56,18.5,70.7,22.4,1012.0,Heavy
2020-03-01 16:00:00,Can Tho,1.29,25.9,52.5,9.5,994.2,Light
2020-03-01 17:00:00,HCMC,8.73,25.1,97.0,5.7,1006.1,Light
2020-03-01 18:00:00,Can Tho,29.65,36.5,55.7,35.5,994.8,Moderate
2020-03-01 19:00:00,HCMC,151.51,31.4,80.6,15.9,1000.2,Heavy
2020-03-01 20:00:00,HCMC,123.8,25.2,47.8,2.6,1011.0,Heavy
2020-03-01 21:00:00,HCMC,16.64,21.7,44.8,8.1,1005.7,Light
2020-03-01 22:00:00,Hanoi,160.95,36.7,53.1,9.7,1013.5,Heavy
2020-03-01 23:00:00,HCMC,127.44,25.6,83.9,17.2,1004.9,Heavy
2020-03-02 00:00:00,Hue,98.02,24.4,52.4,36.9,1016.3,Heavy
2020-03-02 01:00:00,HCMC,31.41,34.4,94.7,27.7,1017.1,Moderate
2020-03-02 02:00:00,HCMC,112.86,28.0,52.0,38.7,1000.4,Heavy
2020-03-02 03:00:00,Danang,138.07,35.7,48.9,4.7,992.4,Heavy
2020-03-02 04:00:00,HCMC,65.21,19.2,69.8,14.4,1000.6,Heavy
2020-03-02 05:00:00,Danang,49.13,29.6,40.9,24.0,1019.2,Moderate
2020-03-02 06:00:00,Danang,189.3,23.7,63.7,9.0,994.6,Heavy
2020-03-02 07:00:00,Danang,58.86,22.7,97.5,28.4,997.2,Heavy
2020-03-02 08:00:00,Hanoi,136.7,31.4,96.3,10.7,1006.4,Heavy
2020-03-02 09:00:00,Hanoi,23.82,33.6,58.4,13.0,1019.1,Moderate
2020-03-02 10:00:00,Hanoi,135.04,24.6,97.0,17.3,1014.0,Heavy
2020-03-02 11:00:00,Hanoi,84.85,32.6,62.1,36.1,1008.5,Heavy
2020-03-02 12:00:00,HCMC,38.73,30.3,98.6,28.1,993.6,Moderate
2020-03-02 13:00:00,Hanoi,189.24,24.1,93.3,18.3,1015.5,Heavy
2020-03-02 14:00:00,HCMC,73.98,20.7,89.2,12.5,990.4,Heavy
2020-03-02 15:00:00,Hue,45.8,37.6,59.5,32.5,1017.0,Moderate
2020-03-02 16:00:00,Danang,113.51,35.0,83.5,2.9,997.6,Heavy
2020-03-02 17:00:00,Danang,104.68,25.3,98.9,25.4,996.6,Heavy
2020-03-02 18:00:00,Danang,8.59,20.9,67.0,10.3,1016.7,Light
2020-03-02 19:00:00,Can Tho,45.74,22.5,71.7,24.2,1012.0,Moderate
2020-03-02 20:00:00,HCMC,11.5,35.1,44.9,18.8,997.2,Light
2020-03-02 21:00:00,Danang,11.23,36.7,83.6,7.5,1003.3,Light
2020-03-02 22:00:00,HCMC,158.55,33.0,59.6,3.4,1016.3,Heavy
2020-03-02 23:00:00,HCMC,156.08,23.2,49.4,27.3,1012.0,Heavy
2020-03-03 00:00:00,Danang,70.17,19.8,98.5,38.5,1006.4,Heavy
2020-03-03 01:00:00,HCMC,161.54,26.9,93.0,27.3,1012.5,Heavy
